id,name
1.1.1.19,"['glucuronate reductase', 'L-hexonate:NADP dehydrogenase', 'TPN-L-gulonate dehydrogenase', 'NADP-L-gulonate dehydrogenase', 'D-glucuronate dehydrogenase', 'D-glucuronate reductase', 'L-glucuronate reductase (incorrect)']"
1.1.1.20,"['glucuronolactone reductase', 'GRase', 'gulonolactone dehydrogenase']"
1.1.1.21,"['aldose reductase', 'polyol dehydrogenase (NADP+)', 'ALR2', 'alditol:NADP+ oxidoreductase', 'alditol:NADP+ 1-oxidoreductase', 'NADPH-aldopentose reductase', 'NADPH-aldose reductase', 'aldehyde reductase (misleading)']"
1.1.1.22,"['UDP-glucose 6-dehydrogenase', 'UDP-glucose dehydrogenase', 'uridine diphosphoglucose dehydrogenase', 'UDPG dehydrogenase', 'UDPG:NAD oxidoreductase', 'UDP-alpha-D-glucose:NAD oxidoreductase', 'UDP-glucose:NAD+ oxidoreductase', 'uridine diphosphate glucose dehydrogenase', 'UDP-D-glucose dehydrogenase', 'uridine diphosphate D-glucose dehydrogenase']"
1.1.1.23,"['histidinol dehydrogenase', 'L-histidinol dehydrogenase']"
1.1.1.24,"['quinate/shikimate dehydrogenase (NAD+)', 'quinate dehydrogenase (ambiguous)', 'quinic dehydrogenase (ambiguous)', 'quinate:NAD oxidoreductase', 'quinate 5-dehydrogenase (ambiguous)', 'quinate:NAD+ 5-oxidoreductase']"
1.1.1.25,"['shikimate dehydrogenase (NADP+)', 'shikimate dehydrogenase', 'dehydroshikimic reductase', 'shikimate oxidoreductase', 'shikimate:NADP+ oxidoreductase', '5-dehydroshikimate reductase', 'shikimate 5-dehydrogenase', '5-dehydroshikimic reductase', 'DHS reductase', 'shikimate:NADP+ 5-oxidoreductase', 'AroE']"
1.1.1.26,"['glyoxylate reductase', 'NADH-glyoxylate reductase', 'glyoxylic acid reductase', 'NADH-dependent glyoxylate reductase']"
1.1.1.27,"['L-lactate dehydrogenase', 'lactic acid dehydrogenase', 'L(+)-nLDH', 'L-(+)-lactate dehydrogenase', 'L-lactic dehydrogenase', 'L-lactic acid dehydrogenase', 'lactate dehydrogenase', 'lactate dehydrogenase NAD+-dependent', 'lactic dehydrogenase', 'NAD+-lactate dehydrogenase']"
1.1.1.28,"['D-lactate dehydrogenase', 'lactic acid dehydrogenase', 'lactic acid dehydrogenase', 'D-specific lactic dehydrogenase', 'D-(-)-lactate dehydrogenase (NAD+)', 'D-lactic acid dehydrogenase', 'D-lactic dehydrogenase']"
1.1.1.29,"['glycerate dehydrogenase', 'D-glycerate dehydrogenase', 'hydroxypyruvate reductase', '(R)-glycerate:NAD+ oxidoreductase']"
1.1.1.30,"['3-hydroxybutyrate dehydrogenase', 'NAD-beta-hydroxybutyrate dehydrogenase', 'hydroxybutyrate oxidoreductase', 'beta-hydroxybutyrate dehydrogenase', 'D-beta-hydroxybutyrate dehydrogenase', 'D-3-hydroxybutyrate dehydrogenase', 'D-(-)-3-hydroxybutyrate dehydrogenase', 'beta-hydroxybutyric acid dehydrogenase', '3-D-hydroxybutyrate dehydrogenase', 'beta-hydroxybutyric dehydrogenase']"
1.1.1.31,"['3-hydroxyisobutyrate dehydrogenase', 'beta-hydroxyisobutyrate dehydrogenase']"
1.1.1.32,['Deleted entry']
1.1.1.33,['Deleted entry']
1.1.1.34,"['hydroxymethylglutaryl-CoA reductase (NADPH)', 'hydroxymethylglutaryl coenzyme A reductase (reduced nicotinamide adenine dinucleotide phosphate)', '3-hydroxy-3-methylglutaryl-CoA reductase (ambiguous)', 'beta-hydroxy-beta-methylglutaryl coenzyme A reductase (ambiguous)', 'hydroxymethylglutaryl CoA reductase (NADPH)', 'S-3-hydroxy-3-methylglutaryl-CoA reductase (ambiguous)', 'NADPH-hydroxymethylglutaryl-CoA reductase', 'HMGCoA reductase-mevalonate:NADP-oxidoreductase (acetylating-CoA)', '3-hydroxy-3-methylglutaryl CoA reductase (NADPH)', 'hydroxymethylglutaryl-CoA reductase (NADPH2)']"
1.1.1.35,"['3-hydroxyacyl-CoA dehydrogenase', 'beta-hydroxyacyl dehydrogenase', 'beta-keto-reductase', '3-keto reductase', '3-hydroxyacyl coenzyme A dehydrogenase', 'beta-hydroxyacyl-coenzyme A synthetase', 'beta-hydroxyacylcoenzyme A dehydrogenase', 'beta-hydroxybutyrylcoenzyme A dehydrogenase', '3-hydroxyacetyl-coenzyme A dehydrogenase', 'L-3-hydroxyacyl coenzyme A dehydrogenase', 'L-3-hydroxyacyl CoA dehydrogenase', 'beta-hydroxyacyl CoA dehydrogenase', '3beta-hydroxyacyl coenzyme A dehydrogenase', '3-hydroxybutyryl-CoA dehydrogenase', 'beta-ketoacyl-CoA reductase', 'beta-hydroxy acid dehydrogenase', '3-L-hydroxyacyl-CoA dehydrogenase', '3-hydroxyisobutyryl-CoA dehydrogenase', '1-specific DPN-linked beta-hydroxybutyric dehydrogenase']"
1.1.1.36,"['acetoacetyl-CoA reductase', 'acetoacetyl coenzyme A reductase', 'hydroxyacyl coenzyme-A dehydrogenase', 'NADP-linked acetoacetyl CoA reductase', 'NADPH:acetoacetyl-CoA reductase', 'D(-)-beta-hydroxybutyryl CoA-NADP oxidoreductase', 'short chain beta-ketoacetyl(acetoacetyl)-CoA reductase', 'beta-ketoacyl-CoA reductase', 'D-3-hydroxyacyl-CoA reductase', '(R)-3-hydroxyacyl-CoA dehydrogenase']"
1.1.1.37,"['malate dehydrogenase', 'malic dehydrogenase', 'L-malate dehydrogenase', 'NAD-L-malate dehydrogenase', 'malic acid dehydrogenase', 'NAD-dependent malic dehydrogenase', 'NAD-malate dehydrogenase', 'NAD-malic dehydrogenase', 'malate (NAD) dehydrogenase', 'NAD-dependent malate dehydrogenase', 'NAD-specific malate dehydrogenase', 'NAD-linked malate dehydrogenase', 'MDH (ambiguous)', 'L-malate-NAD+ oxidoreductase']"
1.1.1.38,"['malate dehydrogenase (oxaloacetate-decarboxylating)', ""'malic' enzyme (ambiguous)"", 'pyruvic-malic carboxylase (ambiguous)', 'NAD+-specific malic enzyme', 'NAD+-malic enzyme', 'NAD+-linked malic enzyme']"
1.1.1.39,"['malate dehydrogenase (decarboxylating)', ""'malic' enzyme (ambiguous)"", 'pyruvic-malic carboxylase (ambiguous)', 'NAD-specific malic enzyme (ambiguous)', 'NAD-malic enzyme (ambiguous)', 'malate dehydrogenase (decarboxylating) (ambiguous)']"
1.1.1.40,"['malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+)', ""'malic' enzyme (ambiguous)"", 'pyruvic-malic carboxylase (ambiguous)', 'malate dehydrogenase (decarboxylating, NADP+)', 'NADP+-linked decarboxylating malic enzyme', 'NADP+-malic enzyme', 'NADP+-specific malic enzyme', 'NADP+-specific malate dehydrogenase', 'malate dehydrogenase (NADP+, decarboxylating)', 'L-malate:NADP+ oxidoreductase']"
1.1.1.41,"['isocitrate dehydrogenase (NAD+)', 'isocitric dehydrogenase', 'beta-ketoglutaric-isocitric carboxylase', 'isocitric acid dehydrogenase', 'NAD dependent isocitrate dehydrogenase', 'NAD isocitrate dehydrogenase', 'NAD-linked isocitrate dehydrogenase', 'NAD-specific isocitrate dehydrogenase', 'NAD isocitric dehydrogenase', 'isocitrate dehydrogenase (NAD)', 'IDH (ambiguous)', 'nicotinamide adenine dinucleotide isocitrate dehydrogenase']"
1.1.1.42,"['isocitrate dehydrogenase (NADP+)', 'oxalosuccinate decarboxylase', 'oxalsuccinic decarboxylase', 'isocitrate (NADP) dehydrogenase', 'isocitrate (nicotinamide adenine dinucleotide phosphate) dehydrogenase', 'NADP-specific isocitrate dehydrogenase', 'NADP-linked isocitrate dehydrogenase', 'NADP-dependent isocitrate dehydrogenase', 'NADP isocitric dehydrogenase', 'isocitrate dehydrogenase (NADP-dependent)', 'NADP-dependent isocitric dehydrogenase', 'triphosphopyridine nucleotide-linked isocitrate dehydrogenase-oxalosuccinate carboxylase', 'NADP+-linked isocitrate dehydrogenase', 'IDH (ambiguous)', 'dual-cofactor-specific isocitrate dehydrogenase', 'NADP+-ICDH', 'NADP+-IDH', 'IDP', 'IDP1', 'IDP2', 'IDP3']"
1.1.1.43,"['phosphogluconate 2-dehydrogenase', '6-phosphogluconic dehydrogenase', 'phosphogluconate dehydrogenase', 'gluconate 6-phosphate dehydrogenase', '6-phosphogluconate dehydrogenase (NAD+)', '2-keto-6-phosphogluconate reductase']"
1.1.1.44,"['phosphogluconate dehydrogenase (NADP+-dependent, decarboxylating)', 'phosphogluconic acid dehydrogenase', '6-phosphogluconic dehydrogenase', '6-phosphogluconic carboxylase', '6-phosphogluconate dehydrogenase (decarboxylating)', '6-phospho-D-gluconate dehydrogenase']"
1.1.1.45,"['L-gulonate 3-dehydrogenase', 'L-3-aldonate dehydrogenase', 'L-3-aldonic dehydrogenase', 'L-gulonic acid dehydrogenase', 'L-beta-hydroxyacid dehydrogenase', 'L-beta-hydroxy-acid-NAD+-oxidoreductase', 'L-3-hydroxyacid dehydrogenase']"
1.1.1.46,['L-arabinose 1-dehydrogenase']
1.1.1.47,"['glucose 1-dehydrogenase [NAD(P)+]', 'D-glucose dehydrogenase (NAD(P)+)', 'hexose phosphate dehydrogenase', 'beta-D-glucose:NAD(P)+ 1-oxidoreductase', 'glucose 1-dehydrogenase']"
1.1.1.48,"['D-galactose 1-dehydrogenase', 'D-galactose dehydrogenase', 'beta-galactose dehydrogenase (ambiguous)', 'NAD+-dependent D-galactose dehydrogenase']"
1.1.1.49,"['glucose-6-phosphate dehydrogenase (NADP+)', 'NADP-glucose-6-phosphate dehydrogenase', 'Zwischenferment', 'D-glucose 6-phosphate dehydrogenase', 'glucose 6-phosphate dehydrogenase (NADP)', 'NADP-dependent glucose 6-phosphate dehydrogenase', '6-phosphoglucose dehydrogenase', 'Entner-Doudoroff enzyme', 'glucose-6-phosphate 1-dehydrogenase', 'G6PDH', 'GPD', 'glucose-6-phosphate dehydrogenase']"
1.1.1.50,"['3alpha-hydroxysteroid 3-dehydrogenase (Si-specific)', 'hydroxyprostaglandin dehydrogenase', '3alpha-hydroxysteroid oxidoreductase', 'sterognost 3alpha', '3alpha-hydroxysteroid dehydrogenase (B-specific)', '3alpha-hydroxysteroid 3-dehydrogenase (B-specific)', '3alpha-hydroxysteroid:NAD(P)+ 3-oxidoreductase (B-specific)']"
1.1.1.51,"['3(or 17)beta-hydroxysteroid dehydrogenase', 'beta-hydroxy steroid dehydrogenase', '17-ketoreductase', '17beta-hydroxy steroid dehydrogenase', '3beta-hydroxysteroid dehydrogenase', '3beta-hydroxy steroid dehydrogenase']"
1.1.1.52,"['3alpha-hydroxycholanate dehydrogenase (NAD+)', 'alpha-hydroxy-cholanate dehydrogenase', 'lithocholate:NAD+ oxidoreductase', '3alpha-hydroxycholanate dehydrogenase']"
1.1.1.53,"['3alpha(or 20beta)-hydroxysteroid dehydrogenase', 'cortisone reductase', '(R)-20-hydroxysteroid dehydrogenase', '20beta-hydroxy steroid dehydrogenase', 'Delta4-3-ketosteroid hydrogenase', '20beta-hydroxysteroid dehydrogenase', '3alpha,20beta-hydroxysteroid:NAD+-oxidoreductase', 'NADH-20beta-hydroxysteroid dehydrogenase', '20beta-HSD']"
1.1.1.54,['allyl-alcohol dehydrogenase']
1.1.1.55,"['lactaldehyde reductase (NADPH)', 'lactaldehyde (reduced nicotinamide adenine dinucleotide phosphate) reductase', 'NADP+-1,2-propanediol dehydrogenase', 'propanediol dehydrogenase', '1,2-propanediol:NADP+ oxidoreductase', 'lactaldehyde reductase (NADPH)']"
1.1.1.56,"['ribitol 2-dehydrogenase', 'adonitol dehydrogenase', 'ribitol dehydrogenase A (wild type)', 'ribitol dehydrogenase B (mutant enzyme with different properties)', 'ribitol dehydrogenase D (mutant enzyme with different properties)']"
1.1.1.57,"['fructuronate reductase', 'mannonate oxidoreductase', 'mannonic dehydrogenase', 'D-mannonate dehydrogenase', 'D-mannonate:NAD+ oxidoreductase']"
1.1.1.58,"['tagaturonate reductase', 'altronic oxidoreductase', 'altronate oxidoreductase', 'TagUAR', 'altronate dehydrogenase', 'D-tagaturonate reductase']"
1.1.1.59,['3-hydroxypropionate dehydrogenase']
1.1.1.60,"['2-hydroxy-3-oxopropionate reductase', 'tartronate semialdehyde reductase', '(R)-glycerate:NAD(P)+ oxidoreductase']"
1.1.1.61,"['4-hydroxybutyrate dehydrogenase', 'gamma-hydroxybutyrate dehydrogenase']"
1.1.1.62,"['17beta-estradiol 17-dehydrogenase', '20alpha-hydroxysteroid dehydrogenase', '17beta,20alpha-hydroxysteroid dehydrogenase', '17beta-estradiol dehydrogenase', 'estradiol dehydrogenase', 'estrogen 17-oxidoreductase', '17beta-HSD', 'HSD17B7']"
1.1.1.63,"['3alpha(17beta)-hydroxysteroid dehydrogenase (NAD+)', '3alpha,17beta-hydroxy steroid dehydrogenase', '3alpha(17beta)-HSD', '17-ketoreductase (ambiguous)', '17beta-HSD (ambiguous)', 'HSD17B6 (gene name)', 'HSD17B8 (gene name)']"
1.1.1.64,"['testosterone 17beta-dehydrogenase (NADP+)', '17-ketoreductase', 'NADP-dependent testosterone-17beta-oxidoreductase', 'testosterone 17beta-dehydrogenase (NADP)']"
1.1.1.65,"['pyridoxine 4-dehydrogenase', 'pyridoxin dehydrogenase', 'pyridoxol dehydrogenase', 'pyridoxine dehydrogenase']"
1.1.1.66,['omega-hydroxydecanoate dehydrogenase']
1.1.1.67,"['mannitol 2-dehydrogenase', 'D-mannitol dehydrogenase', 'mannitol dehydrogenase']"
1.1.1.68,"['methylenetetrahydrofolate reductase [NAD(P)H]', 'MTHFR (gene name)']"
1.1.1.69,"['gluconate 5-dehydrogenase', '5-keto-D-gluconate 5-reductase', '5-keto-D-gluconate 5-reductase', '5-ketogluconate 5-reductase', '5-ketogluconate reductase', '5-keto-D-gluconate reductase']"
1.1.1.70,['Deleted entry']
1.1.1.71,"['alcohol dehydrogenase [NAD(P)+]', 'retinal reductase (ambiguous)', 'aldehyde reductase (NADPH/NADH)', 'alcohol dehydrogenase']"
1.1.1.72,"['glycerol dehydrogenase (NADP+)', 'glycerol dehydrogenase (NADP)']"
1.1.1.73,"['octanol dehydrogenase', '1-octanol dehydrogenase', 'octanol:NAD+ oxidoreductase']"
1.1.1.74,['Deleted entry']
1.1.1.75,"['(R)-aminopropanol dehydrogenase', 'L-aminopropanol dehydrogenase', '1-aminopropan-2-ol-NAD+ dehydrogenase', 'L(+)-1-aminopropan-2-ol:NAD+ oxidoreductase', '1-aminopropan-2-ol-dehydrogenase', 'DL-1-aminopropan-2-ol: NAD+ dehydrogenase', 'L(+)-1-aminopropan-2-ol-NAD+/NADP+ oxidoreductase']"
1.1.1.76,"['(S,S)-butanediol dehydrogenase', 'L-butanediol dehydrogenase', 'L-BDH', 'L(+)-2,3-butanediol dehydrogenase (L-acetoin forming)', '(S)-acetoin reductase']"
1.1.1.77,"['lactaldehyde reductase', 'propanediol:nicotinamide adenine dinucleotide (NAD) oxidoreductase', 'L-lactaldehyde:propanediol oxidoreductase']"
1.1.1.78,"['methylglyoxal reductase (NADH)', 'methylglyoxal reductase', 'D-lactaldehyde dehydrogenase', 'methylglyoxal reductase (NADH-dependent)']"
1.1.1.79,"['glyoxylate reductase (NADP+)', 'NADPH-glyoxylate reductase', 'glyoxylate reductase (NADP)']"
1.1.1.80,"['isopropanol dehydrogenase (NADP+)', 'isopropanol dehydrogenase (NADP+)']"
1.1.1.81,"['hydroxypyruvate reductase', 'beta-hydroxypyruvate reductase', 'NADH:hydroxypyruvate reductase', 'D-glycerate dehydrogenase']"
1.1.1.82,"['malate dehydrogenase (NADP+)', 'NADP+-malic enzyme', 'NADP+-malate dehydrogenase', 'malic dehydrogenase (nicotinamide adenine dinucleotide phosphate)', 'malate NADP+ dehydrogenase', 'NADP+ malate dehydrogenase', 'NADP+-linked malate dehydrogenase', 'malate dehydrogenase (NADP+)']"
1.1.1.83,"['D-malate dehydrogenase (decarboxylating)', 'D-malate dehydrogenase', 'D-malic enzyme', 'bifunctional L(+)-tartrate dehydrogenase-D(+)-malate (decarboxylating)']"
1.1.1.84,"['dimethylmalate dehydrogenase', 'beta,beta-dimethylmalate dehydrogenase']"
1.1.1.85,"['3-isopropylmalate dehydrogenase', 'beta-isopropylmalic enzyme', 'beta-isopropylmalate dehydrogenase', 'threo-Ds-3-isopropylmalate dehydrogenase', '3-carboxy-2-hydroxy-4-methylpentanoate:NAD+ oxidoreductase']"
1.1.1.86,"['ketol-acid reductoisomerase (NADP+)', 'dihydroxyisovalerate dehydrogenase (isomerizing)', 'acetohydroxy acid isomeroreductase', 'ketol acid reductoisomerase', 'alpha-keto-beta-hydroxylacyl reductoisomerase', '2-hydroxy-3-keto acid reductoisomerase', 'acetohydroxy acid reductoisomerase', 'acetolactate reductoisomerase', 'dihydroxyisovalerate (isomerizing) dehydrogenase', 'isomeroreductase', 'reductoisomerase', 'ketol-acid reductoisomerase', '(R)-2,3-dihydroxy-3-methylbutanoate:NADP+ oxidoreductase (isomerizing)']"
1.1.1.87,"['homoisocitrate dehydrogenase', '2-hydroxy-3-carboxyadipate dehydrogenase', '3-carboxy-2-hydroxyadipate dehydrogenase', 'homoisocitric dehydrogenase', '(-)-1-hydroxy-1,2,4-butanetricarboxylate:NAD+ oxidoreductase (decarboxylating)', '3-carboxy-2-hydroxyadipate:NAD+ oxidoreductase (decarboxylating)', 'HICDH']"
1.1.1.88,"['hydroxymethylglutaryl-CoA reductase', 'beta-hydroxy-beta-methylglutaryl coenzyme A reductase (ambiguous)', 'beta-hydroxy-beta-methylglutaryl CoA-reductase (ambiguous)', '3-hydroxy-3-methylglutaryl coenzyme A reductase (ambiguous)', 'hydroxymethylglutaryl coenzyme A reductase (ambiguous)']"
1.1.1.89,['Deleted entry']
1.1.1.90,"['aryl-alcohol dehydrogenase', 'p-hydroxybenzyl alcohol dehydrogenase', 'benzyl alcohol dehydrogenase', 'coniferyl alcohol dehydrogenase']"
1.1.1.91,"['aryl-alcohol dehydrogenase (NADP+)', 'aryl alcohol dehydrogenase (nicotinamide adenine dinucleotide phosphate)', 'coniferyl alcohol dehydrogenase', 'NADPH-linked benzaldehyde reductase', 'aryl-alcohol dehydrogenase (NADP+)']"
1.1.1.92,['oxaloglycolate reductase (decarboxylating)']
1.1.1.93,"['tartrate dehydrogenase', 'mesotartrate dehydrogenase']"
1.1.1.94,"['glycerol-3-phosphate dehydrogenase [NAD(P)+]', 'L-glycerol-3-phosphate:NAD(P) oxidoreductase', 'glycerol phosphate dehydrogenase (nicotinamide adenine dinucleotide (phosphate))', 'glycerol 3-phosphate dehydrogenase (NADP)', 'glycerol-3-phosphate dehydrogenase']"
1.1.1.95,"['phosphoglycerate dehydrogenase', 'PHGDH (gene name)', 'D-3-phosphoglycerate:NAD+ oxidoreductase', 'alpha-phosphoglycerate dehydrogenase', '3-phosphoglycerate dehydrogenase', '3-phosphoglyceric acid dehydrogenase', 'D-3-phosphoglycerate dehydrogenase', 'glycerate 3-phosphate dehydrogenase', 'glycerate-1,3-phosphate dehydrogenase', 'phosphoglycerate oxidoreductase', 'phosphoglyceric acid dehydrogenase', 'SerA', '3-phosphoglycerate:NAD+ 2-oxidoreductase', 'SerA 3PG dehydrogenase', '3PHP reductase']"
1.1.1.96,"['diiodophenylpyruvate reductase', 'aromatic alpha-keto acid', 'KAR', '2-oxo acid reductase']"
1.1.1.97,"['3-hydroxybenzyl-alcohol dehydrogenase', 'm-hydroxybenzyl alcohol dehydrogenase', 'm-hydroxybenzyl alcohol (NADP+) dehydrogenase', 'm-hydroxybenzylalcohol dehydrogenase']"
1.1.1.98,"['(R)-2-hydroxy-fatty-acid dehydrogenase', 'D-2-hydroxy fatty acid dehydrogenase', '2-hydroxy fatty acid oxidase']"
1.1.1.99,"['(S)-2-hydroxy-fatty-acid dehydrogenase', 'dehydrogenase, L-2-hydroxy fatty acid', 'L-2-hydroxy fatty acid dehydrogenase', '2-hydroxy fatty acid oxidase']"
1.1.1.100,"['3-oxoacyl-[acyl-carrier-protein] reductase', 'beta-ketoacyl-[acyl-carrier protein](ACP) reductase', 'beta-ketoacyl acyl carrier protein (ACP) reductase', 'beta-ketoacyl reductase', 'beta-ketoacyl thioester reductase', 'beta-ketoacyl-ACP reductase', 'beta-ketoacyl-acyl carrier protein reductase', '3-ketoacyl acyl carrier protein reductase', 'NADPH-specific 3-oxoacyl-[acylcarrier protein]reductase', '3-oxoacyl-[ACP]reductase', '(3R)-3-hydroxyacyl-[acyl-carrier-protein]:NADP+ oxidoreductase']"
1.1.1.101,"['acylglycerone-phosphate reductase', 'palmitoyldihydroxyacetone-phosphate reductase', 'palmitoyl dihydroxyacetone phosphate reductase', 'palmitoyl-dihydroxyacetone-phosphate reductase', 'acyldihydroxyacetone phosphate reductase', 'palmitoyl dihydroxyacetone phosphate reductase']"
1.1.1.102,"['3-dehydrosphinganine reductase', 'D-3-dehydrosphinganine reductase', 'D-3-oxosphinganine reductase', 'DSR', '3-oxosphinganine reductase', '3-oxosphinganine:NADPH oxidoreductase', 'D-3-oxosphinganine:B-NADPH oxidoreductase']"
1.1.1.103,"['L-threonine 3-dehydrogenase', 'L-threonine dehydrogenase', 'threonine 3-dehydrogenase', 'threonine dehydrogenase', 'TDH']"
1.1.1.104,"['4-oxoproline reductase', 'cis-hydroxy-L-proline oxidase']"
1.1.1.105,"['all-trans-retinol dehydrogenase (NAD+)', 'retinol (vitamin A1) dehydrogenase', 'MDR', 'microsomal retinol dehydrogenase', 'retinol dehydrogenase (misleading)', 'retinal reductase (ambiguous)', 'retinene reductase', 'epidermal retinol dehydrogenase 2', 'SDR16C5 (gene name)', 'RDH16 (gene name)']"
1.1.1.106,"['pantoate 4-dehydrogenase', 'pantoate dehydrogenase', 'pantothenase', 'D-pantoate:NAD+ 4-oxidoreductase']"
1.1.1.107,"['pyridoxal 4-dehydrogenase', 'pyridoxal dehydrogenase']"
1.1.1.108,['carnitine 3-dehydrogenase']
1.1.1.109,"['2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase', '2,3-DHB dehydrogenase', '2,3-dihydro-2,3-dihydroxybenzoate:NAD+ oxidoreductase']"
1.1.1.110,"['aromatic 2-oxoacid reductase', '(R)-aromatic lactate dehydrogenase', '(R)-4-hydroxyphenyllactate dehydrogenase', 'indolelactate:NAD+ oxidoreductase', 'indolelactate dehydrogenase', 'fldH (gene name)', '(indol-3-yl)lactate:NAD+ oxidoreductase']"
1.1.1.111,"['3-(imidazol-5-yl)lactate dehydrogenase', 'imidazol-5-yl lactate dehydrogenase']"
1.1.1.112,['indanol dehydrogenase']
1.1.1.113,"['L-xylose 1-dehydrogenase', 'L-xylose dehydrogenase', 'NADPH-xylose reductase']"
1.1.1.114,"['apiose 1-reductase', 'D-apiose reductase', 'D-apiitol reductase']"
1.1.1.115,"['ribose 1-dehydrogenase (NADP+)', 'D-ribose dehydrogenase (NADP+)', 'NADP+-pentose-dehydrogenase', 'ribose 1-dehydrogenase (NADP+)']"
1.1.1.116,"['D-arabinose 1-dehydrogenase (NAD+)', 'NAD+-pentose-dehydrogenase', 'arabinose(fucose)dehydrogenase']"
